2025/08/16 12:57:28,029,未定義エラー番号,未定義のエラー番号です。
2025/08/16 12:57:34,030,未定義エラー番号,未定義のエラー番号です。
2025/08/16 12:58:24,031,リジェクト部,フルカウント
2025/08/16 12:59:39,031,リジェクト部,フルカウント
2025/08/16 12:59:40,031,リジェクト部,フルカウント
2025/08/16 13:00:04,031,リジェクト部,フルカウント
2025/08/16 16:09:35,004,フィーダー部,排出モーターエラー
2025/08/16 16:10:16,004,フィーダー部,排出モーターエラー
2025/08/16 16:10:22,004,フィーダー部,排出モーターエラー
2025/08/16 16:10:41,004,フィーダー部,排出モーターエラー
2025/08/16 16:11:35,004,フィーダー部,排出モーターエラー
2025/08/16 16:12:33,004,フィーダー部,排出モーターエラー
